taxon_group,verbatim_name,name,"name to use (if different from ""name"")",name comment field,Comment,notes,Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,comments,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,Corrections to pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
radiolarians,Lophocyrtis hadra,Lophocyrtis hadra,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,hadra,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis jacchia,Lophocyrtis jacchia,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,jacchia,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis jacchia hapsis,Lophocyrtis jacchia hapsis,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,jacchia,,hapsis,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis keraspera,Lophocyrtis keraspera,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,keraspera,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis leptetrum,Lophocyrtis leptetrum,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,leptetrum,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis longiventer,Lophocyrtis longiventer,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,longiventer,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis milowi,Lophocyrtis milowi,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,milowi,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis oberhaensliae,Lophocyrtis oberhaensliae,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,oberhaensliae,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis pegetrum,Lophocyrtis pegetrum,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,pegetrum,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis semipolita,Lophocyrtis semipolita,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,semipolita,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophophaena sp.,Lophophaena sp.,,,,"in PBDB, so it will be classified correctly",,,Lophophaena,,,,sp.,,,,,566,Lophophaena,genus,,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophophaenoma witjazzi,Lophophaenoma witjazzi,,,,"in PBDB, so it will be classified correctly",,,Lophophaenoma ,,,,witjazzi,,,,,85735,Lophophaenoma,genus,,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophospyris pentagona hyperborea,Lophospyris pentagona hyperborea,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophospyris  ,,,,pentagona,,hyperborea,,,567,Lophospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophospyris pentagona pentagona,Lophospyris pentagona pentagona,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophospyris  ,,,,pentagona,,pentagona,,,567,Lophospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophospyris pentagona pentagona?,Lophospyris pentagona pentagona?,Lophospyris pentagona ? pentagona,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophospyris  ,,,,pentagona,?,pentagona,,,567,Lophospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium amphitrite,Lychnocanium amphitrite,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,amphitrite,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium babylonis,Lychnocanium babylonis,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,babylonis,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium bajunensis,Lychnocanium bajunensis,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,bajunensis,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium bellum,Lychnocanium bellum,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,bellum,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium carinatum,Lychnocanium carinatum,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,carinatum,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium elongata,Lychnocanium elongata,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,elongata,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium grande,Lychnocanium grande,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,grande,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium satelles,Lychnocanium satelles,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,satelles,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium turgidum,Lychnocanium turgidum,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,turgidum,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanium waiareka,Lychnocanium waiareka,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lychnocanium ,,,,waiareka,,,,,569,Lychnocanium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma amphitrite,Lychnocanoma amphitrite,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,amphitrite,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma apodora,Lychnocanoma apodora,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,apodora,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma auxilla,Lychnocanoma auxilla,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,auxilla,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma babylonis,Lychnocanoma babylonis,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,babylonis,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma bellum,Lychnocanoma bellum,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,bellum,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma elongata,Lychnocanoma elongata,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,elongata,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma magnacornuta,Lychnocanoma magnacornuta,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,magnacornuta,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma parallelipes,Lychnocanoma parallelipes,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,parallelipes,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma pileus,Lychnocanoma pileus,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,pileus,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma sakaii,Lychnocanoma sakaii,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,sakaii,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma sakaii Morley and Nigrini,Lychnocanoma sakaii Morley and Nigrini,Lychnocanoma sakaii,Lychnocanoma sakaii Morley and Nigrini,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,sakaii,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanoma turgidum,Lychnocanoma turgidum,,,,"in PBDB, but family rank differs to Mikrotax",,,Lychnocanoma ,,,,turgidum,,,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnocanomma nipponica sakaii,Lychnocanomma nipponica sakaii,Lychnocanoma nipponica sakaii,,,"in PBDB, so it will be classified correctly",,,Lychnocanoma ,,,,nipponica,,sakaii,,,570,Lychnocanoma,genus,,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lychnodictyum audax,Lychnodictyum audax,,,,"in PBDB, so it will be classified correctly",,,Lychnodictyum,,,,audex,,,,,571,Lychnodictyum,genus,,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Mitrocalpis araneafera,Mitrocalpis araneafera,,,,"in PBDB, so it will be classified correctly",,,Mitrocalpis ,,,,araneafera,,,,,432802,Mitrocalpis,genus,,66455,Plagiacanthidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Nephrospyris renilla,Nephrospyris renilla,,,,"in PBDB, so it will be classified correctly",,,Nephrospyris,,,,renilla,,,,,586,Nephrospyris,genus,,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Octodendron spp. spines,Octodendron spp. spines,Octodendron spp. ,Octodendron spp. spines,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Octodendron,,,,spp.,,,spines,,64233,Octodendron,genus,,66364,Centrocubidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Octopyle stenozona,Octopyle stenozona,,,,"in PBDB, so it will be classified correctly",,,Octopyle,,,,stenozona,,,,,84806,Octopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Ommatartus tetrathalamus,Ommatartus tetrathalamus,,,,"in PBDB, so it will be classified correctly",,,Ommatartus,,,,tetrathalamus,,,,,207,Ommatartus,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Otosphaera auriculata,Otosphaera auriculata,,,,"in PBDB, so it will be classified correctly",,,Otosphaera ,,,,auriculata,,,,,432803,Otosphaera,genus,,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Otosphaera polymorpha,Otosphaera polymorpha,,,,"in PBDB, so it will be classified correctly",,,Otosphaera ,,,,polymorpha,,,,,432803,Otosphaera,genus,,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Perichlamydium praetextum,Perichlamydium praetextum,,,,"in PBDB, so it will be classified correctly",,,Perichlamydium,,,,praetextum,,,,,237,Perichlamydium,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Periphaena decora,Periphaena decora,,,,"in PBDB, so it will be classified correctly",,,Periphaena ,,,,decora,,,,,238,Periphaena,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Periphaena delta,Periphaena delta,,,,"in PBDB, so it will be classified correctly",,,Periphaena ,,,,delta,,,,,238,Periphaena,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Periphaena heliasteriscus,Periphaena heliasteriscus,,,,"in PBDB, so it will be classified correctly",,,Periphaena ,,,,heliasteriscus,,,,,238,Periphaena,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Periphaena tripyramis triangula,Periphaena tripyramis triangula,,,,"in PBDB, so it will be classified correctly",,,Periphaena ,,,,tripyramis,,triangula,,,238,Periphaena,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Peripyramis circumtexta,Peripyramis circumtexta,,,,"in PBDB, so it will be classified correctly",,,Peripyramis,,,,circumtexta,,,,,86162,Peripyramis,genus,,66371,Acropyramididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Peripyramis woodringi,Peripyramis woodringi,,,,"in PBDB, so it will be classified correctly",,,Peripyramis,,,,woodringi,,,,,86162,Peripyramis,genus,,66371,Acropyramididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Peritiviator(?) dumitricai,Peritiviator(?) dumitricai,? Peritiviator dumitricai,,,"in PBDB, so it will be classified correctly",,?,Peritiviator,,,,dumitricai,,,,,166535,Peritiviator,genus,,,,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phomostichoartus corbula,Phomostichoartus corbula,Phormostichoartus corbula,,,"in PBDB, so it will be classified correctly",,,Phormostichoartus,,,,corbula,,,,,605,Phormostichoartus,genus,,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis alexandrae,Phormocyrtis alexandrae,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,alexandrae,,,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis cubensis,Phormocyrtis cubensis,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,cubensis,,,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis ligulata,Phormocyrtis ligulata,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,ligulata,,,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis proxima,Phormocyrtis proxima,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,proxima,,,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis spp.,Phormocyrtis spp.,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,spp.,,,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis striata exquisita,Phormocyrtis striata exquisita,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,striata,,exquisita,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis striata striata,Phormocyrtis striata striata,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,striata,,striata,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormocyrtis turgida,Phormocyrtis turgida,,,,"in PBDB, but family rank differs to Mikrotax and WoRMS",,,Phormocyrtis ,,,,turgida,,,,,603,Phormocyrtis,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormospyris scaphipes,Phormospyris scaphipes,,,,"in PBDB, so it will be classified correctly",,,Phormospyris ,,,,scaphipes,,,,,604,Phormospyris,genus,,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormospyris sp.,Phormospyris sp.,,,,"in PBDB, so it will be classified correctly",,,Phormospyris ,,,,sp.,,,,,604,Phormospyris,genus,,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormospyris stabilis,Phormospyris stabilis,,,,"in PBDB, so it will be classified correctly",,,Phormospyris ,,,,stabilis,,,,,604,Phormospyris,genus,,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormospyris stabilis stabilis,Phormospyris stabilis stabilis,,,,"in PBDB, so it will be classified correctly",,,Phormospyris ,,,,stabilis,,stabilis,,,604,Phormospyris,genus,,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormostichoartus corbula,Phormostichoartus corbula,,,,"in PBDB, so it will be classified correctly",,,Phormostichoartus ,,,,corbula,,,,,605,Phormostichoartus,genus,,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormostichoartus doliolum,Phormostichoartus doliolum,,,,"in PBDB, so it will be classified correctly",,,Phormostichoartus ,,,,doliolum,,,,,605,Phormostichoartus,genus,,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormostichoartus fistula,Phormostichoartus fistula,,,,"in PBDB, so it will be classified correctly",,,Phormostichoartus ,,,,fistula,,,,,605,Phormostichoartus,genus,,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phormostichoartus sp.,Phormostichoartus sp.,,,,"in PBDB, so it will be classified correctly",,,Phormostichoartus ,,,,sp.,,,,,605,Phormostichoartus,genus,,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phorticium polycladum,Phorticium polycladum,,,,"in PBDB, so it will be classified correctly",,,Phorticium ,,,,polycladum,,,,,84821,Phorticium,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Phorticium pylonium,Phorticium pylonium,,,,"in PBDB, so it will be classified correctly",,,Phorticium ,,,,pylonium,,,,,84821,Phorticium,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Plectacantha oikiskos,Plectacantha oikiskos,,,,"in PBDB, so it will be classified correctly",,,Plectacantha ,,,,oikiskos,,,,,85744,Plectacantha,genus,,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis ampla,Podocyrtis ampla,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,ampla,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis apeza,Podocyrtis apeza,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,apeza,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis aphorma,Podocyrtis aphorma,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,aphorma,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis chalara,Podocyrtis chalara,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,chalara,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis diamesa,Podocyrtis diamesa,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,diamesa,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis fasciolata,Podocyrtis fasciolata,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,fasciolata,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis goetheana,Podocyrtis goetheana,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,goetheana,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis mitra,Podocyrtis mitra,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,mitra,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis papalis,Podocyrtis papalis,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,papalis,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis phyxis,Podocyrtis phyxis,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,phyxis,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis sinuosa,Podocyrtis sinuosa,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,sinuosa,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis spp.,Podocyrtis spp.,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,spp.,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Podocyrtis trachodes,Podocyrtis trachodes,,,,"in PBDB, so it will be classified correctly",,,Podocyrtis ,,,,trachodes,,,,,613,Podocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Porodiscus (?) sp. B,Porodiscus (?) sp. B,,,,"in PBDB, so it will be classified correctly",,,Porodiscus ,,,?,sp. B,,,,,254,Porodiscus,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
